Xstart,Ystart,Nit,Nfev,Ngev,Nhev,StopReason
1.0,0.0,38,100,79,0,OK Found solution
0.6180339887498949,1.902113032590307,20,54,41,0,OK Found solution
-2.427050983124842,1.7633557568774196,23,66,48,0,OK Found solution
-3.23606797749979,-2.351141009169892,30,86,67,0,OK Found solution
1.5450849718747361,-4.755282581475768,39,103,79,0,OK Found solution
