Xstart,Ystart,Nit,Nfev,Ngev,Nhev,StopReason
1.0,0.0,10,11,11,10,OK Found solution
0.6180339887498949,1.902113032590307,9,10,10,9,OK Found solution
-2.427050983124842,1.7633557568774196,8,11,11,8,OK Found solution
-3.23606797749979,-2.351141009169892,9,10,10,9,OK Found solution
1.5450849718747361,-4.755282581475768,9,11,11,9,OK Found solution
