Xstart,Ystart,Nit,Nfev,Ngev,Nhev,StopReason
1.0,0.0,8,32,16,8,OK Found solution
0.6180339887498949,1.902113032590307,11,41,22,11,OK Found solution
-2.427050983124842,1.7633557568774196,7,30,13,7,OK Found solution
-3.23606797749979,-2.351141009169892,6,14,12,6,OK Found solution
1.5450849718747361,-4.755282581475768,7,21,14,7,OK Found solution
