Xstart,Ystart,Nit,Nfev,Ngev,Nhev,StopReason
2.1293530512207,-0.4676954526437166,3,9,8,0,OK Found solution
1.747387039970595,1.4344175799465906,3,8,7,0,OK Found solution
-1.2976979319041417,1.295660304233703,3,9,8,0,OK Found solution
-2.1067149262790896,-2.818836461813609,3,9,8,0,OK Found solution
2.674438023095436,-5.2229780341194845,3,8,7,0,OK Found solution
